
android.animation.PropertyValuesHolder|nCallTwoFloatMethod|java.lang.Object, long, float, float|void

objfileName: 1701052528195.obj

android.animation.PropertyValuesHolder|nCallTwoFloatMethod

android.animation.PropertyValuesHolder|nCallTwoFloatMethod|2023-11-27 13:35:06
11-27 02:35:28.231  4486  4509 I app_process64: ==4486==ERROR: HWAddressSanitizer: tag-mismatch on address 0x007c6f448f30 at pc 0x007cd5dd1398
11-27 02:35:28.231  4486  4509 I app_process64: READ of size 8 at 0x007c6f448f30 tags: 00/64 (ptr/mem) in thread T89808
11-27 02:35:28.247  4486  4509 I app_process64:     #0 0x7cd5dd1394  (/apex/com.android.runtime/lib64/libart.so+0x923394)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x48e30 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x48f90 #0 0x7cd59e22dc  (/apex/com.android.runtime/lib64/libart.so+0x5342dc)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x491d0 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x491d0 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x49370 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x49480 #0 0x7cd59e9120  (/apex/com.android.runtime/lib64/libart.so+0x53b120)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x49480 #0 0x7cd59df590  (/apex/com.android.runtime/lib64/libart.so+0x531590)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x49e60 #0 0x7cd59e6898  (/apex/com.android.runtime/lib64/libart.so+0x538898)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x49ed0 #0 0x7cd59c7d74  (/apex/com.android.runtime/lib64/libart.so+0x519d74)
11-27 02:35:28.248  4486  4509 I app_process64:  sp: 0x4a030 #0 0x7cd8cb4a50  (/system/lib64/libandroid_runtime.so+0xe0a50)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4a030 #0 0x7cd5d990b8  (/apex/com.android.runtime/lib64/libart.so+0x8eb0b8)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4a220 #0 0x7cd55fe674  (/apex/com.android.runtime/lib64/libart.so+0x150674)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4a630 #0 0x7cd5c23dac  (/apex/com.android.runtime/lib64/libart.so+0x775dac)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4a630 #0 0x7cd5c2af78  (/apex/com.android.runtime/lib64/libart.so+0x77cf78)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4a630 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4a630 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4ab30 #0 0x7cd5c264f8  (/apex/com.android.runtime/lib64/libart.so+0x7784f8)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4ab80 #0 0x7cd5b4fdf8  (/apex/com.android.runtime/lib64/libart.so+0x6a1df8)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4ad80 #0 0x7cd55fe674  (/apex/com.android.runtime/lib64/libart.so+0x150674)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4ae90 #0 0x7cd58c6874  (/apex/com.android.runtime/lib64/libart.so+0x418874)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4afe0 #0 0x7cd58be37c  (/apex/com.android.runtime/lib64/libart.so+0x41037c)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4ad30 #0 0x7cd56824e0  (/apex/com.android.runtime/lib64/libart.so+0x1d44e0)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4ad30 #0 0x7cd5ac97d0  (/apex/com.android.runtime/lib64/libart.so+0x61b7d0)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4ae10 #0 0x7cd56168e8  (/apex/com.android.runtime/lib64/libart.so+0x1688e8)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4af30 #0 0x7cd56170a8  (/apex/com.android.runtime/lib64/libart.so+0x1690a8)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4afe0 #0 0x7cd5667cec  (/apex/com.android.runtime/lib64/libart.so+0x1b9cec)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4b210 #0 0x7cd5db59ac  (/apex/com.android.runtime/lib64/libart.so+0x9079ac)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4af00 #0 0x7cd5afdadc  (/apex/com.android.runtime/lib64/libart.so+0x64fadc)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4a2c0 #0 0x7cd5a0a5e8  (/apex/com.android.runtime/lib64/libart.so+0x55c5e8)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x4a2c0 #0 0x7cd5d994c8  (/apex/com.android.runtime/lib64/libart.so+0x8eb4c8)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e2c58  (/apex/com.android.runtime/lib64/libart.so+0x534c58)
11-27 02:35:28.249  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49a90 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e22dc  (/apex/com.android.runtime/lib64/libart.so+0x5342dc)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df590  (/apex/com.android.runtime/lib64/libart.so+0x531590)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x4a2b0 #0 0x7cd59f13a0  (/apex/com.android.runtime/lib64/libart.so+0x5433a0)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e2c58  (/apex/com.android.runtime/lib64/libart.so+0x534c58)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49a90 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e22dc  (/apex/com.android.runtime/lib64/libart.so+0x5342dc)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df590  (/apex/com.android.runtime/lib64/libart.so+0x531590)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x4a2b0 #0 0x7cd59f13a0  (/apex/com.android.runtime/lib64/libart.so+0x5433a0)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x4a130 #0 0x7cd8eb7d44  (/system/lib64/liblog.so+0x1ad44)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x4a130 #0 0x7cd8eb9e8c  (/system/lib64/liblog.so+0x1ce8c)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x4a110 #0 0x7cd8eb4978  (/system/lib64/liblog.so+0x17978)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x4a1e0 #0 0x7cd8ea8d20  (/system/lib64/liblog.so+0xbd20)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x4a2b0 #0 0x7cd8ea7b04  (/system/lib64/liblog.so+0xab04)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.250  4486  4509 I app_process64:  sp: 0x49e60 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd5a80a50  (/apex/com.android.runtime/lib64/libart.so+0x5d2a50)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e2c58  (/apex/com.android.runtime/lib64/libart.so+0x534c58)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49a90 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e22dc  (/apex/com.android.runtime/lib64/libart.so+0x5342dc)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df590  (/apex/com.android.runtime/lib64/libart.so+0x531590)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x4a2b0 #0 0x7cd59f01bc  (/apex/com.android.runtime/lib64/libart.so+0x5421bc)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49e60 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd5a80a50  (/apex/com.android.runtime/lib64/libart.so+0x5d2a50)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e2c58  (/apex/com.android.runtime/lib64/libart.so+0x534c58)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49a90 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e22dc  (/apex/com.android.runtime/lib64/libart.so+0x5342dc)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df590  (/apex/com.android.runtime/lib64/libart.so+0x531590)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x4a2b0 #0 0x7cd59f01bc  (/apex/com.android.runtime/lib64/libart.so+0x5421bc)
11-27 02:35:28.251  4486  4509 I app_process64:  sp: 0x4a300 #0 0x7cd5d990b8  (/apex/com.android.runtime/lib64/libart.so+0x8eb0b8)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4a500 #0 0x7cd55fe674  (/apex/com.android.runtime/lib64/libart.so+0x150674)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4a610 #0 0x7cd58c6874  (/apex/com.android.runtime/lib64/libart.so+0x418874)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4a760 #0 0x7cd58be37c  (/apex/com.android.runtime/lib64/libart.so+0x41037c)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4a760 #0 0x7cd5667cec  (/apex/com.android.runtime/lib64/libart.so+0x1b9cec)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4a970 #0 0x7cd5dbb270  (/apex/com.android.runtime/lib64/libart.so+0x90d270)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4ac30 #0 0x7cd5dbb270  (/apex/com.android.runtime/lib64/libart.so+0x90d270)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4af10 #0 0x7cd5db59ac  (/apex/com.android.runtime/lib64/libart.so+0x9079ac)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4aa00 #0 0x7cd598cf48  (/apex/com.android.runtime/lib64/libart.so+0x4def48)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4ac30 #0 0x7cd5db59ac  (/apex/com.android.runtime/lib64/libart.so+0x9079ac)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4af10 #0 0x7cd5db59ac  (/apex/com.android.runtime/lib64/libart.so+0x9079ac)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4ace0 #0 0x7cd5667cec  (/apex/com.android.runtime/lib64/libart.so+0x1b9cec)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4af10 #0 0x7cd5db59ac  (/apex/com.android.runtime/lib64/libart.so+0x9079ac)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4ace0 #0 0x7cd598cf48  (/apex/com.android.runtime/lib64/libart.so+0x4def48)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4af10 #0 0x7cd5db59ac  (/apex/com.android.runtime/lib64/libart.so+0x9079ac)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4a6f0 #0 0x7cd5db6cec  (/apex/com.android.runtime/lib64/libart.so+0x908cec)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4a740 #0 0x7cd598d68c  (/apex/com.android.runtime/lib64/libart.so+0x4df68c)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4aa60 #0 0x7cd586b684  (/apex/com.android.runtime/lib64/libart.so+0x3bd684)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4aba0 #0 0x7cd58759c0  (/apex/com.android.runtime/lib64/libart.so+0x3c79c0)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4ace0 #0 0x7cd58be37c  (/apex/com.android.runtime/lib64/libart.so+0x41037c)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4af10 #0 0x7cd5db59ac  (/apex/com.android.runtime/lib64/libart.so+0x9079ac)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4ada0 #0 0x7cd5afc444  (/apex/com.android.runtime/lib64/libart.so+0x64e444)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4aef0 #0 0x7cd5afd468  (/apex/com.android.runtime/lib64/libart.so+0x64f468)
11-27 02:35:28.252  4486  4509 I app_process64:  sp: 0x4afe0 #0 0x7cd5667cec  (/apex/com.android.runtime/lib64/libart.so+0x1b9cec)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4b210 #0 0x7cd5db59ac  (/apex/com.android.runtime/lib64/libart.so+0x9079ac)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4af40 #0 0x7cd56068f4  (/apex/com.android.runtime/lib64/libart.so+0x1588f4)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4af40 #0 0x7cd58679d4  (/apex/com.android.runtime/lib64/libart.so+0x3b99d4)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4af40 #0 0x7cd56062c0  (/apex/com.android.runtime/lib64/libart.so+0x1582c0)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4b060 #0 0x7cd5868658  (/apex/com.android.runtime/lib64/libart.so+0x3ba658)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4afb0 #0 0x7cd567781c  (/apex/com.android.runtime/lib64/libart.so+0x1c981c)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4b030 #0 0x7cd5ae09e4  (/apex/com.android.runtime/lib64/libart.so+0x6329e4)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4afb0 #0 0x7cd56068f4  (/apex/com.android.runtime/lib64/libart.so+0x1588f4)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4afb0 #0 0x7cd56062c0  (/apex/com.android.runtime/lib64/libart.so+0x1582c0)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4b150 #0 0x7cd56630e8  (/apex/com.android.runtime/lib64/libart.so+0x1b50e8)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4b210 #0 0x7cd5dc4328  (/apex/com.android.runtime/lib64/libart.so+0x916328)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4af00 #0 0x7cd5afdadc  (/apex/com.android.runtime/lib64/libart.so+0x64fadc)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4a2c0 #0 0x7cd5a0a5e8  (/apex/com.android.runtime/lib64/libart.so+0x55c5e8)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x4a2c0 #0 0x7cd5d994c8  (/apex/com.android.runtime/lib64/libart.so+0x8eb4c8)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e2c58  (/apex/com.android.runtime/lib64/libart.so+0x534c58)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x49a90 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e22dc  (/apex/com.android.runtime/lib64/libart.so+0x5342dc)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.253  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df590  (/apex/com.android.runtime/lib64/libart.so+0x531590)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x4a2b0 #0 0x7cd59f13a0  (/apex/com.android.runtime/lib64/libart.so+0x5433a0)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e2c58  (/apex/com.android.runtime/lib64/libart.so+0x534c58)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49a90 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e22dc  (/apex/com.android.runtime/lib64/libart.so+0x5342dc)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df590  (/apex/com.android.runtime/lib64/libart.so+0x531590)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x4a2b0 #0 0x7cd59f13a0  (/apex/com.android.runtime/lib64/libart.so+0x5433a0)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x4a130 #0 0x7cd8eb7d44  (/system/lib64/liblog.so+0x1ad44)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x4a130 #0 0x7cd8eb9e8c  (/system/lib64/liblog.so+0x1ce8c)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x4a110 #0 0x7cd8eb4978  (/system/lib64/liblog.so+0x17978)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x4a1e0 #0 0x7cd8ea8d20  (/system/lib64/liblog.so+0xbd20)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x4a2b0 #0 0x7cd8ea7b04  (/system/lib64/liblog.so+0xab04)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd59df898  (/apex/com.android.runtime/lib64/libart.so+0x531898)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49e60 #0 0x7cd5ca27a4  (/apex/com.android.runtime/lib64/libart.so+0x7f47a4)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49fd0 #0 0x7cd5a80a50  (/apex/com.android.runtime/lib64/libart.so+0x5d2a50)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49bf0 #0 0x7cd59e2c58  (/apex/com.android.runtime/lib64/libart.so+0x534c58)
11-27 02:35:28.254  4486  4509 I app_process64:  sp: 0x49e30 #0 0x7cd59e09ac  (/apex/com.android.runtime/lib64/libart.so+0x5329ac)
